Customer_Age,Gender,Dependent,Education,Marital,Income,KCategory,onBook,Relationship,Inactive,ContactNum,CLimit,Revolving,Open,Amt_41,TransAmt,TransCt,Ct_41,Utilization,Importance,MustHave,Group,Essential,DropLevel,Class
46,F,2,Unknown,Single,$40K - $60K,Blue,33,5,3,6,12656.38806,780,3001,1.337406005,1145.851608,39,0.444,0.057740577,0.091400715,60,4,2.697774347,4,2
43,F,2,Uneducated,Divorced,Less than $40K,Blue,30,3,3,4,12696.89133,780,6811,1.339623847,1140.494644,39,0.56,0.065536811,0.178068913,35,3,8.336953916,4,2
53,M,1,Unknown,Single,$40K - $60K,Blue,45,1,2,1,12700.86053,777,1720,1.337477636,1147.273461,100,0.695,0.060525095,0.011725023,19,1,0.172170687,2,1
41,M,4,College,Married,$80K - $120K,Silver,34,4,3,3,12692.71288,781,33169,1.336281316,1140.828701,22,1,0.06042778,0.531509872,39,1,5.38843931,9,1
45,M,1,Uneducated,Divorced,Less than $40K,Blue,40,4,3,2,12647.39827,774,1371,1.330443702,1140.326938,67,0.675,0.060756609,0.433766851,17,2,6.035212385,5,1
42,F,3,Graduate,Married,$40K - $60K,Blue,37,4,3,2,12662.48777,777,457,1.334868672,1141.15737,82,1,0.059181966,0.417122428,45,3,0.29338955,3,1
48,F,4,Graduate,Married,Less than $40K,Silver,36,2,2,3,12647.06456,774,9507,1.337628189,1143.971723,94,0.593,0.061343363,0.610383034,43,2,1.787889037,6,1
46,F,5,Graduate,Single,Less than $40K,Blue,38,4,5,2,12724.06293,772,387,1.338815193,1146.704988,91,0.75,0.063970118,0.57831079,14,4,8.591724018,3,1
57,M,2,Uneducated,Single,$40K - $60K,Blue,52,5,3,4,12719.10053,781,10002,1.332073642,1145.185289,50,0.471,0.057045332,0.067700363,38,3,3.131506793,4,1
61,M,1,Graduate,Unknown,$60K - $80K,Blue,53,1,1,2,12662.97261,782,5576,1.335601353,1147.114211,65,0.548,0.060075233,0.162459715,54,1,1.357960705,5,2
48,F,3,Post-Graduate,Married,Less than $40K,Silver,35,5,1,3,12664.75247,775,10357,1.336966105,1142.358034,25,0.19,0.057109052,0.044035819,77,2,1.924697197,1,2
42,F,2,Graduate,Unknown,Less than $40K,Blue,32,3,3,3,12670.33457,778,1507,1.330197613,1139.113226,41,0.64,0.058195905,0.218585591,0,2,3.276603653,4,2
37,F,1,High School,Single,Unknown,Blue,36,3,2,3,12694.09457,776,5637,1.331288567,1146.111281,89,0.854,0.063805224,0.352473793,91,4,1.072999854,8,1
55,F,2,High School,Married,Less than $40K,Blue,45,5,2,0,12649.6971,779,670,1.331779762,1141.199303,38,0.652,0.058034896,0.337277523,95,2,8.229136994,1,1
44,F,3,College,Married,Unknown,Blue,36,3,1,4,12707.81529,772,7302,1.339916033,1141.700978,96,0.524,0.065528745,0.446231065,62,2,9.316338492,5,1
50,M,3,Uneducated,Single,$120K +,Blue,38,6,3,3,12704.11848,781,20971,1.332463248,1147.273879,60,0.5,0.056233772,0.549154968,45,4,0.970407657,8,1
40,F,2,Uneducated,Married,Less than $40K,Blue,26,3,2,1,12705.95055,781,2708,1.337435241,1147.650247,90,0.636,0.061351249,0.084611841,80,3,6.62277796,1,1
49,F,1,Uneducated,Married,$40K - $60K,Blue,39,2,3,3,12734.58555,775,5544,1.339687578,1140.22781,31,0.409,0.064459077,0.108957708,48,4,3.388460529,6,2
35,F,0,Unknown,Married,Less than $40K,Blue,24,5,3,1,12642.61201,776,943,1.335545397,1141.384034,90,0.765,0.06329625,0.174879816,1,3,4.609529905,2,1
49,F,1,High School,Married,Less than $40K,Blue,39,5,2,2,12666.34886,776,1043,1.334402501,1148.990889,83,0.844,0.060922483,0.128927568,50,2,5.851381706,1,1
61,M,0,Graduate,Married,$60K - $80K,Blue,48,1,3,1,12654.24395,779,13335,1.337527725,1145.766866,94,0.774,0.061032274,0.999144742,51,3,6.539202645,2,1
32,F,1,High School,Married,Unknown,Blue,22,3,2,3,12722.78612,781,896,1.33869707,1139.092122,71,0.919,0.065528407,0.97838949,55,3,0.013151873,4,1
56,F,1,College,Single,Less than $40K,Blue,48,4,2,2,12723.97462,781,1020,1.336063603,1144.477193,42,0.4,0.063616573,0.353437569,56,4,4.118985455,2,2
44,F,1,College,Married,Less than $40K,Blue,36,6,3,3,12710.59701,780,3052,1.330597686,1139.873792,47,0.469,0.058856469,0.395348272,83,4,7.766043688,6,2
52,F,2,High School,Married,Unknown,Blue,44,6,3,2,12712.99258,775,1237,1.331261853,1141.230312,24,0.5,0.058970203,0.864923148,56,2,7.252769247,2,1
46,M,4,Graduate,Single,$40K - $60K,Blue,41,5,3,2,12665.67996,773,4996,1.335339921,1147.433157,46,0.438,0.065307234,0.932062891,33,5,8.613609139,6,1
58,M,3,Unknown,Single,$80K - $120K,Blue,36,6,2,3,12691.92922,781,1477,1.330374823,1145.281141,84,0.953,0.056656237,0.330542955,22,1,0.317596236,6,1
39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,12658.81171,779,32723,1.336163677,1140.398924,82,0.783,0.061707753,0.160197624,64,0,2.374065011,7,1
51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,3,12723.58593,773,7046,1.337649617,1146.978532,47,0.808,0.063451981,0.078631077,58,4,2.502583053,7,2
41,M,2,High School,Single,$80K - $120K,Blue,36,4,2,4,12695.51842,773,28830,1.333518182,1148.247337,57,0.966,0.063593633,0.628992017,21,1,4.028132021,9,1
46,M,3,High School,Single,$60K - $80K,Blue,39,5,3,1,12732.05817,774,19012,1.333216718,1143.828526,62,0.55,0.060120141,0.904442143,42,2,8.446168936,1,1
51,F,4,High School,Single,Less than $40K,Blue,33,2,4,3,12699.06913,782,997,1.336108828,1139.798563,71,0.972,0.059762719,0.370496933,98,0,3.59433372,3,1
50,F,4,College,Married,Unknown,Blue,36,6,4,3,12713.08591,776,3862,1.334430351,1142.140814,81,0.723,0.06275621,0.143651167,45,1,1.712790562,7,1
37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,12720.51635,779,747,1.338845631,1144.338482,67,0.914,0.058271942,0.426794493,93,5,0.495024158,0,1
60,M,1,Post-Graduate,Single,$80K - $120K,Blue,48,3,1,3,12648.27318,775,30655,1.332171003,1148.857543,78,0.625,0.065332931,0.56757176,61,4,3.105251677,0,1
51,M,1,Uneducated,Married,$60K - $80K,Blue,44,4,2,3,12674.24256,773,4988,1.332672111,1146.311417,74,0.644,0.062714731,0.664383103,0,0,3.534166527,3,1
47,M,1,Uneducated,Married,$40K - $60K,Blue,36,3,2,3,12687.08146,777,6031,1.331459497,1145.987342,82,0.822,0.057928408,0.48364474,97,1,0.98368159,1,1
47,M,3,Graduate,Married,Less than $40K,Blue,41,6,1,4,12726.49563,781,4086,1.332925408,1148.01952,75,0.531,0.060171623,0.711782335,66,4,7.010086106,10,1
56,M,1,High School,Married,$80K - $120K,Blue,36,4,1,2,12663.25833,777,2055,1.337816004,1139.279435,33,0.833,0.059666313,0.504867735,77,0,6.825916008,5,1
54,M,4,Graduate,Married,$60K - $80K,Blue,49,3,1,2,12697.12341,773,4170,1.339551871,1139.010989,63,0.969,0.056523099,0.994451688,72,2,6.979148228,3,1
47,M,2,Graduate,Married,$40K - $60K,Blue,30,4,3,2,12734.44035,777,1889,1.339298343,1140.969266,46,0.533,0.056576524,0.17190925,66,2,0.446098918,6,2
42,M,2,Uneducated,Single,$80K - $120K,Blue,37,3,3,4,12682.1301,773,17774,1.335776305,1148.886189,66,1,0.057044118,0.430683357,36,5,2.753470348,0,1
53,M,1,Graduate,Married,$80K - $120K,Blue,47,3,3,1,12677.71824,775,681,1.335745554,1146.22707,80,0.702,0.057394426,0.086792914,26,2,2.401594322,8,1
48,M,1,Unknown,Single,$60K - $80K,Blue,38,3,3,3,12731.34877,779,9368,1.337922546,1139.29936,63,0.537,0.057966641,0.763432007,20,2,0.753740165,1,1
42,F,0,Uneducated,Divorced,Unknown,Blue,31,3,3,4,12665.61082,780,2712,1.334978074,1143.072465,28,0.474,0.065809526,0.131874796,63,2,4.634741453,1,2
29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,2,1,12715.06322,776,32850,1.330579856,1139.781274,116,0.812,0.059982301,0.835907197,88,2,2.242451573,6,1
65,F,1,Graduate,Single,Unknown,Blue,55,5,2,4,12728.89003,774,4803,1.339380061,1148.836498,49,1.722,0.057781805,0.460129145,15,1,0.374487078,2,1
39,F,2,Graduate,Single,Less than $40K,Blue,34,1,3,3,12645.67537,781,729,1.335911488,1145.044895,103,0.689,0.062027757,0.718689006,42,2,9.615409852,3,1
51,M,0,High School,Single,$80K - $120K,Blue,45,3,2,3,12718.54067,780,8131,1.330796353,1147.6795,89,0.978,0.058559121,0.237212398,55,2,5.23110339,4,1
53,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,4,12689.32444,780,398,1.334439013,1145.675148,24,0.714,0.057426609,0.656150826,66,2,4.452290677,6,1
47,F,2,Graduate,Married,Less than $40K,Blue,41,5,3,4,12735.39118,775,1438.3,1.339287799,1148.429714,40,0.739,0.065268518,0.444271389,53,0,7.335149658,6,1
58,M,1,Graduate,Married,$80K - $120K,Blue,42,4,3,1,12699.97387,774,9904,1.336343035,1144.350305,49,0.69,0.06478695,0.100997497,62,4,2.488997606,0,1
56,F,1,High School,Married,Unknown,Blue,42,5,2,3,12709.95127,781,1157,1.334740783,1148.423476,45,0.731,0.059527456,0.091538464,40,2,7.328314659,4,2
50,M,2,Uneducated,Married,$120K +,Blue,36,4,3,4,12705.07302,775,21811,1.332644437,1140.261446,89,0.712,0.065503272,0.169399178,0,4,3.179006612,4,1
30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,12691.74753,777,2458,1.33604045,1147.262861,106,0.893,0.064509198,0.689350458,48,2,3.5466023,10,1
45,F,4,College,Single,Less than $40K,Blue,41,6,3,2,12727.69749,773,1268,1.335595642,1147.868692,54,0.742,0.064298494,0.031212537,7,4,8.034064115,6,2
44,M,3,College,Unknown,$60K - $80K,Blue,33,6,3,2,12647.66715,775,14281,1.3325652,1144.597874,81,0.841,0.056548131,0.433871404,60,2,2.824123477,2,1
60,M,1,High School,Single,$40K - $60K,Silver,49,5,2,2,12733.60335,778,21681,1.334617529,1140.692991,75,1.083,0.063470798,0.547502134,37,4,3.129485161,8,1
50,F,1,Post-Graduate,Married,Less than $40K,Blue,43,3,1,3,12701.80114,776,2524,1.333110219,1146.638461,59,0.686,0.063803369,0.361248434,50,0,3.366255121,2,1
43,F,3,Post-Graduate,Married,Less than $40K,Blue,35,5,3,3,12714.55233,777,840,1.332988879,1142.62873,88,0.66,0.058795799,0.136282381,15,5,6.762995438,2,1
54,F,1,Doctorate,Unknown,Less than $40K,Blue,43,4,6,4,12687.82574,773,5267,1.334855817,1145.389393,81,0.588,0.063209477,0.289216979,19,1,3.721904083,4,1
49,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,0,12649.75391,781,8228,1.338719786,1139.395404,80,0.702,0.065167209,0.050773205,40,4,6.593653711,9,1
52,F,4,Graduate,Married,Less than $40K,Blue,36,6,1,2,12650.86522,780,2075,1.331676569,1146.614658,33,0.737,0.05685146,0.993504985,24,4,3.438536057,2,1
45,F,4,College,Married,Less than $40K,Blue,36,5,1,2,12729.61276,776,832,1.334622086,1144.731734,55,1.391,0.057050642,0.85300382,34,2,3.631417538,2,1
58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,12738.45075,781,1508,1.331690854,1144.4704,31,0.192,0.057965299,0.728290135,0,4,6.135923727,2,2
36,M,2,Graduate,Single,Less than $40K,Blue,36,3,3,3,12644.50461,777,1708,1.339804046,1146.842947,43,0.387,0.059927993,0.399862269,16,2,9.890005085,1,2
27,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,12660.8101,776,1438.3,1.33442633,1139.337721,70,0.628,0.064091847,0.169077934,17,2,6.488938588,10,1
44,F,5,Graduate,Divorced,Less than $40K,Blue,38,2,1,3,12737.71837,773,1383,1.336659766,1143.352984,119,0.725,0.060975049,0.574141552,53,4,8.420564915,6,1
54,M,1,High School,Married,$120K +,Blue,42,5,3,3,12735.06334,778,1332,1.339273418,1140.791164,31,0.24,0.063980079,0.083928041,98,2,7.373779454,1,1
52,M,2,Unknown,Married,$60K - $80K,Blue,36,6,3,4,12663.73173,779,13697,1.330002737,1139.094804,70,0.489,0.062477608,0.934435701,2,3,3.267223904,8,1
56,M,4,College,Single,$80K - $120K,Blue,41,6,1,4,12685.24519,775,15854,1.331884483,1145.31797,64,0.73,0.065214418,0.188112161,84,3,3.093412699,9,1
35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1,12686.62807,773,1224,1.337139936,1142.325667,36,0.5,0.057988172,0.4903601,81,2,0.107347423,7,2
32,F,4,Unknown,Married,Less than $40K,Blue,22,6,3,3,12642.51641,777,382.3,1.333327858,1147.650558,78,1.053,0.058928972,0.102544985,35,3,0.853038414,3,1
39,F,3,Unknown,Married,Less than $40K,Blue,26,5,2,5,12672.26192,778,2190,1.3350037,1147.444237,40,0.6,0.057690154,0.877543001,98,2,9.675335928,1,2
45,M,2,Unknown,Married,$40K - $60K,Blue,27,2,2,3,12671.17933,775,4366,1.33948412,1147.693395,89,0.679,0.062392076,0.843679049,58,2,6.988816719,9,1
42,M,4,Graduate,Married,$60K - $80K,Silver,33,1,2,1,12721.24469,774,6224,1.334041163,1142.459604,82,0.783,0.065560761,0.034685874,97,1,3.092917999,7,1
56,F,2,Graduate,Single,Less than $40K,Blue,43,5,3,2,12677.20436,781,651.3,1.333128115,1139.363055,79,0.756,0.060377688,0.173237368,84,1,7.290117469,1,1
64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,12648.88732,779,5455,1.335729589,1142.91809,65,0.711,0.062016974,0.656030098,36,1,9.959927098,5,1
41,F,2,Uneducated,Married,Less than $40K,Blue,36,3,2,2,12736.56153,781,1755,1.338628369,1142.469742,73,0.553,0.061282259,0.211652764,26,3,3.428717366,5,1
51,M,3,Uneducated,Married,$80K - $120K,Blue,40,3,2,2,12670.62242,776,3150,1.33136605,1140.356391,78,0.857,0.063715425,0.58398665,0,2,1.788303697,2,1
48,F,3,Graduate,Married,Unknown,Blue,41,1,2,2,12688.34933,781,5648,1.332075893,1145.901922,93,0.788,0.056568821,0.488601798,78,2,2.822437399,3,1
44,M,3,Graduate,Single,$60K - $80K,Blue,31,4,3,4,12670.76786,777,12113,1.335983585,1147.57846,60,1.069,0.05633731,0.856966209,58,0,3.317735436,9,1
43,M,1,High School,Married,$60K - $80K,Blue,36,1,2,3,12656.90817,772,2526,1.339674332,1139.630547,75,0.471,0.061944103,0.612592003,43,1,8.244523134,8,1
47,M,3,High School,Married,$60K - $80K,Blue,35,5,1,2,12686.56248,777,16063,1.331687062,1145.224846,57,0.629,0.059926626,0.715936536,62,0,9.466236318,4,1
43,M,2,Graduate,Single,$80K - $120K,Blue,36,2,2,1,12702.45784,781,32814,1.330607738,1144.572593,112,0.672,0.062308805,0.042377356,28,5,0.833360139,5,1
35,F,3,Doctorate,Single,Less than $40K,Blue,27,2,2,3,12641.57088,776,1438.3,1.334123227,1143.879691,94,0.843,0.056929295,0.767133704,9,1,9.593170532,1,1
53,M,3,High School,Single,$60K - $80K,Blue,45,4,1,0,12730.04886,774,15583,1.339786307,1147.177912,69,1.091,0.065578848,0.413884268,7,4,5.270790072,8,1
53,M,4,College,Single,$60K - $80K,Blue,45,5,3,2,12688.68265,779,13478,1.330636558,1139.858423,66,0.61,0.062462184,0.991206893,13,4,2.871884568,8,1
49,F,2,Uneducated,Married,Less than $40K,Blue,41,5,1,3,12685.11101,782,329,1.339493785,1140.113261,81,0.653,0.059494674,0.609252934,87,3,6.573792387,4,1
40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,0,12728.35878,778,447,1.337809187,1139.376767,31,0.938,0.056750004,0.863464365,4,3,2.978004282,7,1
54,F,5,Unknown,Single,Less than $40K,Blue,49,2,3,2,12716.91464,774,1476,1.33197498,1145.247458,75,0.786,0.057125603,0.121287922,56,1,5.321406827,9,1
32,M,1,High School,Married,$40K - $60K,Blue,19,2,3,1,12668.1404,777,12024,1.331262539,1141.112539,105,0.78,0.061158284,0.967393672,56,0,4.320669719,5,1
48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2,0,12665.82326,780,154,1.339847124,1142.000273,78,0.625,0.063503371,0.490622474,42,5,9.75723351,8,1
55,F,2,College,Single,$40K - $60K,Blue,35,4,4,4,12725.83096,775,742.3,1.334204648,1139.158893,76,0.9,0.062297533,0.869242314,73,4,6.525397245,3,1
40,M,2,Unknown,Single,$40K - $60K,Blue,36,6,6,1,12736.70793,775,4947,1.330950604,1142.554869,84,0.826,0.060312434,0.146637389,62,0,5.307057776,4,1
47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,12674.17203,781,3532,1.331624732,1145.579141,56,0.6,0.060591637,0.576748501,36,0,0.728891589,3,1
61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,12735.46714,777,3917,1.336156542,1140.536094,55,0.618,0.065810107,0.003516975,52,1,3.445076089,8,1
51,M,3,Unknown,Married,$80K - $120K,Blue,32,6,3,1,12687.94694,773,932,1.339218192,1145.415338,67,0.675,0.059883877,0.993063398,8,2,5.027437921,6,1
49,F,1,Uneducated,Unknown,Less than $40K,Blue,38,6,2,1,12701.62074,774,1523,1.337880484,1140.740344,63,0.703,0.063497667,0.324565626,75,0,5.343794114,1,1
36,F,1,Unknown,Single,Less than $40K,Blue,24,2,1,2,12669.96932,774,1735,1.339555573,1146.122914,35,0.346,0.064670988,0.872807465,74,4,1.340104415,3,2
56,F,3,Graduate,Married,Less than $40K,Blue,41,5,4,1,12713.47207,781,1438.3,1.336199948,1147.479301,72,1.118,0.060623553,0.012594693,52,1,0.763868229,10,1
62,M,1,Graduate,Married,Unknown,Blue,36,5,2,2,12667.6638,772,890,1.331343113,1144.099427,35,0.842,0.060653929,0.628721655,30,0,3.739099511,1,1
48,M,3,Graduate,Married,$80K - $120K,Blue,39,4,4,3,12704.76929,780,16155,1.336191849,1143.788377,35,0.591,0.062495847,0.426595479,26,4,3.111215731,5,2
53,F,0,Uneducated,Married,$40K - $60K,Blue,40,1,3,3,12652.16356,778,358,1.336594127,1145.58585,68,1.194,0.061389176,0.668663651,96,4,6.281208286,8,1
41,M,3,Graduate,Divorced,$60K - $80K,Blue,27,5,2,2,12718.62649,774,5784,1.332953179,1142.951248,80,0.86,0.058659388,0.526025853,25,2,8.407423967,3,1
48,M,3,High School,Unknown,$40K - $60K,Blue,43,2,2,3,12735.4394,776,319,1.333934731,1142.830081,77,1.026,0.059414983,0.614253438,68,3,7.46653493,8,1
55,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,2,2,12728.44749,780,1723,1.335323209,1139.766358,43,0.72,0.064843098,0.176943384,67,2,9.051953764,9,2
45,F,4,Uneducated,Married,Less than $40K,Blue,37,3,3,1,12706.65808,773,1379,1.330062373,1145.412267,104,0.677,0.064273472,0.62151484,33,4,4.415576905,3,1
50,M,2,Unknown,Single,$120K +,Blue,45,6,2,4,12643.77795,779,31069,1.333513777,1140.848355,60,0.714,0.058852929,0.38864859,54,2,3.523303012,6,1
29,F,1,Graduate,Single,Unknown,Blue,36,5,2,3,12667.43803,774,12441,1.3304183,1141.907284,84,0.75,0.058246079,0.434329546,93,2,7.343425726,0,1
54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,12668.21092,782,12409,1.331603682,1144.72821,25,1.5,0.063987216,0.027875172,65,5,6.586413342,1,1
53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,4,12734.65123,776,1565,1.332532409,1141.162815,63,0.575,0.056157186,0.702013676,65,2,1.506247883,2,1
44,M,1,Unknown,Unknown,$80K - $120K,Blue,29,6,1,2,12739.80586,777,7307,1.337482262,1146.118588,66,0.61,0.056000451,0.993708725,6,2,3.725443695,3,1
56,M,3,Graduate,Single,$60K - $80K,Blue,36,2,2,3,12663.08872,774,3887,1.335323398,1148.726488,24,0.5,0.063555418,0.741834797,42,2,1.640597544,4,2
29,M,1,Graduate,Married,$80K - $120K,Blue,14,5,3,2,12654.48016,780,14853,1.333615175,1139.798229,41,0.519,0.06143887,0.999689547,56,4,1.952973766,4,1
44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,12700.12255,781,1880,1.33268012,1141.681234,34,0.417,0.058144337,0.859710645,61,0,1.641757537,3,2
49,M,4,Uneducated,Married,$60K - $80K,Blue,36,1,2,2,12733.63441,779,4554,1.330918837,1140.671325,80,0.633,0.062318414,0.458775319,83,5,9.268290573,0,1
44,M,4,Graduate,Unknown,$80K - $120K,Blue,34,4,3,2,12714.38941,779,26856,1.33948343,1144.055617,75,0.471,0.060947033,0.108251949,91,2,6.915437732,9,1
46,M,4,Post-Graduate,Married,$60K - $80K,Blue,42,6,2,1,12702.22129,774,11634,1.334260617,1140.453264,74,0.574,0.05768232,0.345556967,13,2,8.898193435,2,1
49,M,2,High School,Married,$80K - $120K,Blue,36,4,3,1,12726.65019,774,1475,1.333140339,1145.829166,82,0.519,0.056527903,0.746114302,25,1,2.10094033,3,1
51,F,2,High School,Single,Less than $40K,Blue,36,3,2,2,12717.95395,781,9930,1.330749336,1140.394708,21,1.333,0.056825941,0.804793217,49,2,0.63098278,1,1
42,M,2,Graduate,Married,$80K - $120K,Blue,31,2,3,1,12652.96564,773,16433,1.336803037,1147.101066,125,0.736,0.06534412,0.314575951,79,4,3.507513342,1,1
43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,12717.30666,775,21369,1.335880992,1147.745656,34,1.125,0.05842324,0.788521897,93,1,3.981504375,1,1
43,F,2,Graduate,Married,Less than $40K,Silver,25,6,2,4,12692.65321,777,8427,1.336041353,1143.246981,61,0.649,0.058896052,0.858137109,65,0,7.226333889,4,2
45,M,4,High School,Married,$80K - $120K,Blue,40,6,2,3,12722.26163,781,5022,1.335500829,1147.184525,58,0.758,0.062871941,0.587427866,18,4,9.751695829,2,1
41,F,1,College,Married,Less than $40K,Blue,32,6,3,3,12660.77834,780,2225,1.330962221,1139.126252,84,0.75,0.062452233,0.878641372,1,3,4.994937799,8,1
50,M,1,Graduate,Married,$120K +,Silver,38,4,3,3,12736.53712,777,32601,1.339654443,1147.974089,65,1.321,0.062226752,0.486265065,49,5,5.914136984,5,1
45,M,2,High School,Married,$40K - $60K,Blue,33,1,3,3,12663.99507,776,9706,1.333552942,1146.046448,97,0.702,0.057320084,0.824271702,92,1,1.756009224,3,1
41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,6,2,0,12645.22803,782,27000,1.338528748,1147.191674,39,0.3,0.065466589,0.100059474,49,4,2.277380149,7,1
52,F,1,College,Unknown,Less than $40K,Blue,39,1,2,1,12729.96342,775,8506,1.339702358,1141.517365,113,0.638,0.056944307,0.419833671,17,1,9.025051841,3,1
46,M,3,College,Married,$60K - $80K,Blue,38,5,3,4,12711.86197,773,13764,1.332107066,1144.270612,80,0.509,0.061945231,0.45981186,84,1,4.009985335,9,1
50,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,3,12705.47847,781,1438.3,1.335264233,1145.302483,71,1.088,0.056565553,0.59185123,33,3,3.812532454,0,1
40,M,3,Graduate,Single,$80K - $120K,Blue,36,1,2,2,12712.31635,781,6921,1.333355588,1148.117348,44,0.467,0.056143172,0.478855752,67,5,0.470482312,7,2
40,M,3,Graduate,Divorced,$80K - $120K,Blue,22,2,2,3,12673.53716,773,1925,1.332453695,1143.695463,28,0.75,0.057136986,0.689193143,51,2,1.384477012,1,2
43,M,5,Post-Graduate,Single,$60K - $80K,Blue,31,3,3,1,12676.39383,778,15425,1.332152855,1140.664988,130,0.857,0.058153303,0.419213423,27,3,1.787950252,6,1
55,F,3,Post-Graduate,Married,Unknown,Blue,36,3,2,3,12726.46965,772,15026,1.333855916,1146.689468,48,0.333,0.059885647,0.993877955,7,4,8.701292499,8,1
45,F,2,High School,Single,Unknown,Blue,34,4,3,2,12707.95377,775,1189,1.331822973,1139.470068,108,0.662,0.056139765,0.341097188,70,3,3.296062285,7,1
42,F,2,High School,Single,Less than $40K,Blue,23,2,2,3,12723.92166,772,2012,1.338465884,1145.945784,83,0.804,0.057327704,0.927944607,60,1,1.354592918,2,1
52,M,3,Graduate,Married,$80K - $120K,Blue,46,4,2,3,12696.46989,781,12494,1.334291265,1145.087199,36,0.385,0.059255742,0.185359167,36,0,9.38263529,3,2
55,F,3,Unknown,Single,Less than $40K,Blue,45,4,3,4,12646.38722,772,1741,1.338447262,1145.911022,42,0.4,0.059722051,0.725113711,75,1,5.536187541,7,2
36,F,3,College,Single,Unknown,Blue,30,3,2,3,12682.84111,779,7214,1.332196938,1148.783101,67,0.971,0.056436792,0.529049351,10,5,4.860186851,2,1
50,M,2,Graduate,Single,$40K - $60K,Blue,40,3,2,3,12686.84208,775,2152,1.336627292,1143.718525,117,0.857,0.056166322,0.561263935,72,1,4.023290213,0,1
